"Genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PPP1R1C",1.04066730841837,-2.66872277272373,0.937879621794007,-2.84548540208061,0.0044343791932578,0.0336717739850333
"SPIA3",925.786166553402,-1.35754386213267,0.461541582821062,-2.94132514308897,0.00326811295317805,0.0272572513545712
"DNAJC1",56.7553746722785,1.08864249177605,0.299056086138928,3.64026195163377,0.000272360811003314,0.00448739924439149
"LOC107049991",52.2818815284519,-1.79795880159607,0.315803029492639,-5.69329181067269,1.24613139257912e-08,1.94480371391667e-06
"ZNRF1",7.4033539433612,2.41925567189084,0.465728239354223,5.19456512932384,2.05198928732319e-07,1.88721761022172e-05
"LOC112531635",57.8058947866556,2.16324204759239,0.452101260420232,4.78486179308954,1.71105028669624e-06,9.1682537970628e-05
"GLUD2",69.4870459516854,2.45141704152238,0.428988466413456,5.71441246898168,1.10083693362302e-08,1.80889524932934e-06
"METRNL",65.8676479754272,-1.23374678370351,0.285186508308158,-4.32610501465371,1.5176908852562e-05,0.000522458728209423
"VPS37D",30.0342175707786,2.46709261643448,0.403561907896452,6.11329406507689,9.75952899476747e-10,2.93357159345157e-07
"RNF213",251.355052568171,-1.06527155278503,0.327330780804066,-3.25441912357972,0.00113624507985624,0.0125927017663204
"SLC18A2",18.6582673375473,1.25087528958361,0.423127733037151,2.95625928512178,0.00311395192728944,0.0264299886721178
"COLEC12",62.9068464990524,1.13580791928135,0.307972319796539,3.68801949484199,0.00022600633840261,0.00391194117201372
"LOC124417899",4.54329696052521,3.24270266947648,0.756863550601039,4.28439534035084,1.83236838653166e-05,0.000589134884874504
"TARBP2",20.6068650021591,1.30575876704487,0.253128662925961,5.15847850635074,2.48964681604875e-07,2.20736743604207e-05
"LOC429518",39.2631997872542,-1.04119502713078,0.314081217401092,-3.31505027822513,0.000916266428565463,0.0108322808416796
"LOC100858809",25.5357363027419,-1.09083248026405,0.212467075372038,-5.13412479723721,2.8345996878929e-07,2.36037882118865e-05
"MFSD4B",2.59250057330467,1.62122258285849,0.553051657540014,2.93141257377244,0.003374243262877,0.0279088415917423
"LOC107055082",12.6488988043288,-1.02484848501195,0.344875629849472,-2.97164657722921,0.00296207443591874,0.025545560075761
"MOB3A",4.75892517388415,1.55467929260511,0.568455128020624,2.73491998923212,0.00623954404804386,0.0429083147168332
"PDCD2L",5.41742437010172,2.42663202749621,0.58427795716813,4.15321508834182,3.27836323667649e-05,0.000939594151832582
"PCDHA7",1.15261634306915,2.46407095524386,0.893122147180178,2.75894060294393,0.00579890739401563,0.0408609117917946
"IGLL1",576.935828926683,-2.22132583567184,0.474261017695776,-4.68376221698397,2.81656732615453e-06,0.000134020755704743
"TMEM132A",18.9295224330138,-1.15302295202509,0.32039881875609,-3.59871161979174,0.000319797566767007,0.00503344216198798
"LOC121108177",5.42388033760681,2.46305644719296,0.516286910963953,4.77071255320847,1.83575355247308e-06,9.58636727994843e-05
"MED21",110.031607256452,1.08087562202783,0.267297747291963,4.04371392194043,5.2611108423777e-05,0.00132279788757616
"NRXN3",2.53086201429129,-1.76796466989343,0.643181370996333,-2.74878090320733,0.00598173553769974,0.041885743617393
"PRKAG3",6.26571819500695,-1.80978610346912,0.61762396939576,-2.93023942260481,0.00338700928704226,0.0279768783200461
"HCK",8.91530900896401,-1.68454664826807,0.545545272579562,-3.08782191494914,0.00201629259671012,0.0193616255590355
"PRKCDBP",276.279534474859,1.12340881680809,0.280769219219572,4.00118225185341,6.3026788725158e-05,0.00150823717329873
"TEX14",1.29863661255918,-2.49210203950438,0.879038110958001,-2.83503298484796,0.00458209544557699,0.0346227739247644
"SDC2",1979.82777478386,1.60620902731371,0.299471854903779,5.36347239652885,8.16371322519515e-08,8.52623743960212e-06
"UBFD1",190.779742957173,2.08579900187106,0.343765861687383,6.06749894138081,1.29917474178122e-09,3.48065859080691e-07
"FZD4",109.297241202497,2.37539379689419,0.296976285387809,7.99859757755494,1.25844273902689e-15,7.75452415788369e-12
"ZBTB18",4.41895494638817,1.62919470357392,0.5278391449512,3.08653634190875,0.00202503190980264,0.0194062933564601
"XPA",106.410515514589,1.57956625749349,0.299593049827837,5.27237283508814,1.34671145775291e-07,1.33845741978604e-05
"MTCL1",49.348606044464,2.1434065434525,0.539257294278036,3.97473815597082,7.04567284660255e-05,0.00163523299739227
"OGFOD3",22.2435806734595,3.07892897696344,0.61856321505078,4.97754942752404,6.43943412245558e-07,4.45840371489565e-05
"PLPP3",368.953705486208,1.44810019511912,0.302557014767239,4.78620598578144,1.69963621270634e-06,9.1682537970628e-05
"FAM134A",7.11481579876596,3.69603567763221,0.67106331741196,5.5077301675294,3.63489990469682e-08,4.57107208423302e-06
"TSPAN15L",74.2400908277704,1.27689745401495,0.332128192185213,3.84459219078542,0.0001207530830773,0.00248026832640774
"TMEM115",5.7423289116523,2.25094588182256,0.502825141622803,4.47659771855864,7.58419627357935e-06,0.000301508499598684
"APRT",14.3364103466082,-1.07458049022634,0.280075543939807,-3.83675231014559,0.000124672100964816,0.00254802482966898
"LOC112531437",1.62791152567809,3.39776815094444,1.13159643585237,3.00263242556529,0.00267655495953626,0.0237422500776353
"ASB7",1.42351098799041,3.81189302051489,0.974053635861306,3.91343236160114,9.09933967372781e-05,0.00199893515399325
"CREB3L4",41.8402248642515,1.31856550108535,0.307739408723218,4.28468198647667,1.83000760774825e-05,0.000589134884874504
"LOC121109817",4.9266780305047,2.02838953896723,0.650710168625541,3.11719354755388,0.00182581660420344,0.0180876854551888
"EFNB1",48.5104849014045,1.90007911752933,0.389904278674395,4.87319381051489,1.0980840137043e-06,6.6337193063195e-05
"LOC107054060",2.42754531296601,2.24409999324749,0.618210535867672,3.62999312216161,0.000283428771890564,0.00459602129576226
"LOC107053537",14.9676136796755,1.52271240273183,0.484321018947218,3.14401469926246,0.00166647068624426,0.0168755831859279
"LOC107049717",24.1133477205789,1.12800686780396,0.23822170981068,4.73511364140743,2.18932391902592e-06,0.000109235740801925
"BRF1",32.8422928216379,1.84476621575827,0.386202432248452,4.77668202403111,1.78211237884181e-06,9.34585232206235e-05
"IKBIP",33.4323899270475,1.22184847607816,0.302930654359024,4.03342632545224,5.4969420313386e-05,0.0013689426707337
"SPEN",41.740786921714,1.23256184693734,0.269857670288643,4.56745159631363,4.93689631621768e-06,0.000209080103783734
"NOXO1",7.58250220489527,-1.4062784743427,0.501244191342668,-2.80557560293265,0.00502267970834037,0.0369108555310594
"TRIM33",12.5739734655532,2.42792413118952,0.478722581607178,5.07167245597322,3.94334682574721e-07,2.9453215927581e-05
"TNKS2",3.4915869360432,2.6057683739704,0.800756711476864,3.25413241827781,0.00113739249091262,0.0125940925947953
"CABLES2",5.72536042134726,-1.47771260854294,0.488243179051103,-3.02659140351917,0.00247328031822531,0.0223138408798014
"GPT2",1312.3951117151,1.54270207629028,0.370511813967791,4.16370549637694,3.13123947676492e-05,0.000907985772038843
"LOC121109525",786.283390926592,2.60534387624864,0.356035089772269,7.31766039666228,2.52331449986782e-13,4.59264796776001e-10
"PTPN12",68.748177583373,2.64730584532166,0.405691389058919,6.52541788343748,6.78122022815781e-11,3.48215658715904e-08
"CNTNAP1",7.19945887257525,-1.57759203381893,0.42382955890575,-3.72223220554031,0.000197469294774863,0.00358411132371932
"TNFSF11",3.8105930711384,-1.41138730662634,0.514996044263486,-2.74057892744557,0.00613310496571822,0.0424318981072726
"LOC121106941",116.372790818405,-1.05488006762893,0.20578640220791,-5.12609218252994,2.95817810325642e-07,2.41398940692986e-05
"NAAA",36.4677032879405,1.28728530368676,0.322578215410131,3.99061449964958,6.59023238152365e-05,0.0015618850744211
"SUSD1",7.04362979096371,2.53353559289343,0.44073075900601,5.74848825756427,9.00448982227563e-09,1.57236292908923e-06
"CTCF",4.39141537146129,3.52791206784218,0.737763700292836,4.78189976877673,1.73646261139017e-06,9.18462026728433e-05
"PCDHA2",1.15261634306915,2.46407095524386,0.893122147180178,2.75894060294393,0.00579890739401563,0.0408609117917946
"FABP4",11.0566454755112,-2.56219521132143,0.618476213869315,-4.14275465064664,3.43159001876241e-05,0.000967755500943432
"MAP7D1",32.5878302126039,1.49065275438621,0.422805621176685,3.52562189272144,0.00042248969967304,0.00622818547699826
"RMI2",22.1004436319476,2.29060655144414,0.469153220346719,4.88242742904186,1.04787809280831e-06,6.42490030635303e-05
"RAP1GAP1",4.29649116940775,1.68531759185629,0.526954265109736,3.19822364755948,0.00138276995184597,0.014627688314635
"ABI3",31.8693245542862,-1.03689374803733,0.336895286760382,-3.07779238471455,0.00208540148631226,0.0197848251865375
"SPARC",695.030425323213,-1.01890831287147,0.244667334212388,-4.16446403093184,3.12084820063727e-05,0.000907106915675796
"PSMC3",53.4082229057026,1.36930841707111,0.419436644737532,3.26463706557632,0.00109604418362822,0.0122795409024406
"HTRA3",29.5205139185615,1.32521943410646,0.49010955676328,2.70392489968633,0.00685257747842136,0.0459033451614886
"KIF3C",2.66838487485043,1.67606487344959,0.563437754540168,2.97471168721638,0.00293264035044237,0.0254066408677135
"J6367_mgt10",4.70775228643644,1.9373491883359,0.555628172933696,3.48677277846941,0.000488886532834766,0.00695731828020284
"TTC7B",4.92720369606665,-1.27824406536233,0.444563249622555,-2.87528055107477,0.00403668642830908,0.0316757331426797
"JADE2",142.430626535065,1.57370728299159,0.325635294377912,4.83272946809396,1.34673740972236e-06,7.75569712028893e-05
"ELOB",5.02709781698454,2.01404743285649,0.5165236461318,3.89923568444449,9.64968119853738e-05,0.00210110726308789
"CKMT2",30.1244595626124,-1.43157972296628,0.353879893070663,-4.04538305509328,5.22376378666937e-05,0.00132177327627129
"ALKBH5",31.1210778569963,1.25598195828403,0.354521755442697,3.54275002592059,0.000395977857471388,0.00591518923088169
"SETDB2",61.627666450409,-1.00067040087041,0.325094245244697,-3.07809324682819,0.00208329716130028,0.0197800879937324
"NFATC1",5.93841907941382,1.72589905027922,0.442978369264732,3.89612489012481,9.77440006368819e-05,0.00212057350084399
"LYSMD2",50.9141471171886,1.12443866171994,0.410339030381605,2.74026738493348,0.00613892196732124,0.0424318981072726
"UBTD1",2.02234950417082,3.26714743741707,0.814727683375078,4.01010976315747,6.06905281963476e-05,0.00147524668538814
"CHAD",5.77607438496656,1.61778017297316,0.60322056894632,2.68190485579599,0.0073204276425666,0.0479112853250084
"TRIB1",775.082433491751,1.72723772596856,0.387980725852901,4.45186477284808,8.5127771692616e-06,0.000330950996321703
"VH26L1",559.341274101384,-2.88187729201002,0.473103429808938,-6.09143183166915,1.11905236109682e-09,3.20725611585052e-07
"CLSTN3",28.8061346173897,1.2631695669569,0.254049307490039,4.9721433190934,6.62167230097182e-07,4.5085905766396e-05
"NEUROD1",6.48607621815038,-1.84228347488505,0.545409857816871,-3.37779643781873,0.00073069149186181,0.0092644464461985
"IPO9",12.715593931743,2.03305589220859,0.460846154231641,4.41157178711463,1.02622917998851e-05,0.000385586841895683
"LOC101749201",32.2882219183439,-1.00429571940411,0.324989864328265,-3.09023704933055,0.00199996805892175,0.019255942467306
"NAA15",3.08640863910942,2.03042840824925,0.64912805831502,3.12793197311444,0.00176040920723927,0.0176384415203388
"TOMM70",220.941189268061,-1.08549159056246,0.331973006618184,-3.26981883744221,0.00107616381858217,0.0121452773811417
"LOC422426",19.2999102002429,-1.30639662736441,0.268031923575007,-4.87403369695561,1.09342326650794e-06,6.6337193063195e-05
"RNF169",12.3638741217438,1.0168447588406,0.374847594416827,2.71268850056933,0.00667398108273198,0.0450192352838472
"NR2F1",11.7296599753632,1.27664479580454,0.393487648700233,3.2444342281684,0.00117684192123803,0.0129263813167001
"SH3BP5L_1",21.1385114192317,1.8891885049665,0.519088072782916,3.6394373209892,0.000273234432462217,0.00449578257098046
"SCG3",18.7325589259925,1.51047038045365,0.423617298768592,3.56564848707646,0.000362957588768299,0.00552233249874138
"SEPTIN4",3.70955675379212,-1.43711632592811,0.503807975909145,-2.85250808769902,0.00433757086405247,0.0332620758750797
"PPM1J",3.58948747579976,2.86953368930649,0.736057841456218,3.8985165671619,9.67837801180463e-05,0.00210363898796262
"ARL9",5.06003185598198,3.05169005107708,0.712621867998094,4.28234129223388,1.84937032954809e-05,0.000590456993299241
"PTP4A2",255.049992529502,1.40403276659904,0.200813273340028,6.99173288322262,2.71511462773536e-12,2.81261182371296e-09
"KCTD1",17.9207701015644,3.65583853416477,0.499436833352719,7.31992173989879,2.48115611074732e-13,4.59264796776001e-10
"SHKBP1",9.63391303181937,1.35423049460457,0.344353056355824,3.93268033957923,8.40039143396051e-05,0.00188229861876599
"GLG1",3.84614343191019,1.79707994787079,0.524978427966434,3.42315008034138,0.000618998909081946,0.00825599843671635
"KATNB1",33.4149420336795,1.03258910706353,0.204458733498859,5.05035460893769,4.40990650475086e-07,3.23498141455652e-05
"NPTX1",2.67317359187852,-2.33712853904503,0.688894346557753,-3.39257906633016,0.000692379465789435,0.00889768981896663
"LOC112532057",1.32410952960043,2.17494401428608,0.807315213881622,2.69404561797964,0.00705905025617373,0.0468335989065832
"CTDSPL2",16.2646402359599,1.84567898296506,0.405240752021303,4.55452462211409,5.25041751163346e-06,0.000220088929977452
"KMT2A",15.8547557575719,3.061069312949,0.440658120490401,6.94658550611161,3.74233145697696e-12,3.54773022121416e-09
"FAM46B",14.8444111537277,1.56258267852563,0.462998287598769,3.37492107504241,0.000738368632247699,0.00933297951161092
"LMF1",93.675336576282,1.35268325944052,0.389687358574731,3.47120128399319,0.000518135453806377,0.00725625151444295
"FZD1",20.1471467506896,2.16953606385994,0.413810260498607,5.24282810495281,1.58133847722834e-07,1.52253245260642e-05
"C1orf112",7.11857194897382,-1.22878935206292,0.376252603190478,-3.26586272531608,0.00109131139139089,0.0122600926048325
"TM9SF3",441.871040783478,1.0555892701098,0.261070481905629,4.0433114552237,5.2701538688729e-05,0.00132279788757616
"DPYSL2",21.643961460912,2.22232090437588,0.405640995711715,5.47854119250624,4.28846758550826e-08,5.09929024934648e-06
"DMB2",37.1156768993551,-1.33507518075579,0.394315874336672,-3.38580125134876,0.000709707641115503,0.00904491930621247
"MYO10",425.510158803179,1.20349503354587,0.304377711473346,3.95395256676426,7.68706551325163e-05,0.00175435917380209
"LOC107053085",1.31633563731213,3.94526553677772,1.33394039002477,2.9576025782565,0.00310041571611825,0.0263877923241998
"STXBP5",11.7466538613434,1.20447345014059,0.450927462851674,2.67110244854788,0.00756025684113736,0.0491157645282956
"ARVCF",496.014824488653,-1.02838917206131,0.16633681283714,-6.18257110089154,6.30658904885573e-10,2.15895565105828e-07
"EIF2B4",168.145554776162,1.08538619059753,0.241459200982642,4.4951121604828,6.95332861049303e-06,0.000280960071461364
"CDCA7",1.54470700466108,-2.35957952025157,0.848037377707256,-2.78240037795374,0.00539584281580704,0.038842504008181
"YWHAH",56.1238235263081,-1.06800587581927,0.198684192831343,-5.37539429080737,7.64152737893147e-08,8.04907550580782e-06
"LDLRAD4",437.34334040015,1.10130217768545,0.296324061329748,3.71654658330267,0.000201964417870774,0.00364423057955991
"SLC20A1",229.485623482253,1.23722226314239,0.260861161974334,4.74283812039492,2.10744670560428e-06,0.000106144121076218
"PEX1",32.4570300127207,1.08108253316117,0.315485658487843,3.42672481006876,0.000610907839276388,0.00818350892526327
"LOC107054023",5.71285105883494,1.69644434991798,0.462573353275102,3.66740612684853,0.00024502345999148,0.00414220729895062
"HTT",120.446027803338,1.44118271799964,0.273798953833498,5.26365312146536,1.41220785089804e-07,1.39232396435739e-05
"LRRC23",88.6785344061902,1.06763003051896,0.307756651339151,3.4690721577368,0.000522259163909015,0.00728915281541869
"IGFBP5",297.332203173338,1.70768799966684,0.341750246436338,4.9968888610149,5.82626236455155e-07,4.07970780572348e-05
"LAMA3",11.0409050597725,-1.01503427510673,0.352826836051375,-2.87686244750082,0.00401650635905011,0.0315483902925007
"RCC1",90.2140431719187,1.2819554805525,0.422008826807294,3.03774565629617,0.00238355040023267,0.0218076281607034
"CDH3",9.47585150909579,-1.24388323823695,0.406713006245498,-3.05838077252471,0.00222536612879665,0.0207297144151851
"TMEM169",12.5186724984539,1.29700585786581,0.36620258134892,3.54177147820271,0.000397449638192079,0.00592281661557337
"LOC101752260",271.163603634855,2.69284169651127,0.40247164143269,6.69076133395507,2.22012497029638e-11,1.44004316494382e-08
"PPM1A",57.7423661675827,1.56686546095174,0.277709385709796,5.64210481020291,1.67983782484323e-08,2.4355672180433e-06
"PLIN1",9.20867160439125,-2.10468008406961,0.531835765638901,-3.95738726134981,7.57740305498527e-05,0.00173758730221118
"CELSR1",70.8032960593809,1.72400513681992,0.511806731668188,3.36846905315349,0.000755868820892173,0.00945718512555852
"PIGT",65.7573119436456,1.35392923679855,0.237894441445964,5.69130253136276,1.26073901454269e-08,1.94480371391667e-06
"DAZAP1",26.4557623320651,1.04447472402326,0.319358394921516,3.27054099918039,0.0010734198105505,0.0121254131486933
"PRAM1",3.93623688367961,-1.70946134024315,0.571509640117066,-2.99113299277504,0.00277944415396634,0.0245195918063573
"NTM",23.4633747258355,1.75492525771602,0.37892461924179,4.63133079404431,3.63322853971547e-06,0.000162821485539831
"ATG13",29.0924930447512,1.85654371051472,0.391164470898595,4.74619718465179,2.07276654160504e-06,0.000105556920903886
"TRIM62",30.4511330477951,1.25322522069159,0.327987354810767,3.82095590671364,0.000132935420067666,0.00267258746641748
"RUNDC1",149.538299551503,1.03765196433201,0.22672728081104,4.5766524461466,4.72475440970383e-06,0.000201480530606194
"C14orf180",19.0500696129524,1.55692905561597,0.362367253052173,4.29655009524772,1.7347677865067e-05,0.000577508304925088
"PLEKHA2",20.94943700878,-1.03701135884794,0.362870443261854,-2.85780056795536,0.00426588409855433,0.0328990961392888
"RNF220",68.9204351198932,1.24004651955222,0.298894762379608,4.1487729984954,3.34262062010561e-05,0.000953575382457907
"LOC121108937",64.9070132201054,1.56773274037973,0.314689450452391,4.98184078978812,6.29822455265496e-07,4.38527228174687e-05
"S100A12",21.7268379620019,-1.48139729565266,0.48552596809372,-3.05111856626114,0.0022799052431579,0.0210206197711483
"GLDN",2.78894512945148,-2.25946521417873,0.760416258693442,-2.97135310870519,0.00296490669146503,0.0255521049409895
"ADAMTS9",11.3831591432286,1.68762581342583,0.418796961969468,4.0296992735799,5.58482545244165e-05,0.00138485691903201
"CHAMP1",35.0115944999498,1.45639349474671,0.370674932494914,3.92903152350799,8.52886596760244e-05,0.00189752529940722
"GLS2",9.84698846844199,3.11107666531272,0.510637363367173,6.09253628602126,1.11135642163508e-09,3.20725611585052e-07
"GOLGA3",3.60283670299696,1.92943145594094,0.521628619676305,3.69886042130558,0.000216569651763498,0.00380742423442704
"PPP2R5C",263.320550814386,1.0114837907414,0.205727159843992,4.9166273986791,8.80479061990118e-07,5.56462767177755e-05
"LOC419112",7.41203503321779,-1.4566790852867,0.478723597824009,-3.04283952557988,0.00234357273077197,0.021489724950918
"ATP5B",25.773145090232,3.1431530689565,0.517104471489069,6.0783714747339,1.21409236556944e-09,3.32499429183949e-07
"LOC121108975",72.4673799044796,-1.04257088248475,0.159682818554673,-6.52901102273439,6.62053793690188e-11,3.48215658715904e-08
"LHFPL1",10.6688424934867,2.15815112590007,0.400712658762583,5.38578225246121,7.21302444344898e-08,7.72985332531002e-06
"TBC1D10A",33.4119822301914,1.23836796929903,0.386765346941347,3.20185864398763,0.00136543984143857,0.0144816528449991
"NKD1",24.055377678793,1.07375004130043,0.355067661767239,3.02407162611253,0.00249397385177983,0.0224566016998236
"ZNF503",10.006682357342,2.45931737905748,0.436703506297391,5.63154942333507,1.78597778584926e-08,2.5593477014891e-06
"INPP5D",21.5354891847015,-1.18079508325397,0.369115760056308,-3.19898311324837,0.0013791324678901,0.0146017427270426
"ARIH1",257.356010190986,1.06942149975934,0.257091279797202,4.15969573376009,3.18671828323077e-05,0.000919745108256111
"PPP4R2",430.715825086836,1.46224544744382,0.246930676774681,5.92168403919326,3.18661421644229e-09,7.30222803764034e-07
"RAB40C",34.4936396021448,1.33189126288346,0.206615753348216,6.44622320079719,1.14671750884294e-10,5.04719520677873e-08
"LOC112530962",48.8857831841774,1.3607317683343,0.331949996214927,4.09920706085283,4.14568022907285e-05,0.00111797293529746
"RAB6A",1199.35641111327,1.19356550889598,0.270675437728648,4.40958189229023,1.03570387832548e-05,0.000386445173430129
"ZBTB47",45.9525056525459,1.04666103754674,0.341662466190541,3.0634358207876,0.00218811134215878,0.0205680769081068
"SYP",5.56392163870393,-1.06176094711624,0.394787166755324,-2.68945152357064,0.00715695410759024,0.0472427972265357
"MRC2",36.1943672464261,1.36167781982115,0.334484170629981,4.07097835827779,4.68160991844714e-05,0.00121721857879626
"LOC121111866",8.43072158913001,-1.18677176017883,0.441361376484294,-2.68888902248804,0.00716902483633176,0.0472971424426941
"SYNRG",15.6127800130791,1.60665527953857,0.358858319250978,4.47712981237842,7.5653252162434e-06,0.000301508499598684
"RND3",82.8853066144213,1.05904047789592,0.297530360675651,3.55943667560843,0.000371651130819965,0.00561991231438681
"SHISA4",22.2630320485436,1.25076192384879,0.344602344545094,3.62958042406794,0.000283882275995497,0.00459732610955126
"UVSSA",59.4577290094024,1.60364270209037,0.386834752123343,4.14554972966607,3.38999414110443e-05,0.000960420409079793
"CYTH4",6.9639071963198,-1.19461237926948,0.411061227282304,-2.90616652698567,0.00365886667961586,0.0295490648490078
"MAIP1",7.7712530880995,3.28794807315141,0.588086685919613,5.59092418154294,2.25864195544545e-08,3.02559820205541e-06
"SMG8",5.66041344589556,3.12941578076323,0.76847653240223,4.07223337189073,4.65644893814321e-05,0.00121580671003553
"NDUFS3",593.060302133479,1.96552965959254,0.266469484642673,7.37619041905777,1.62883007410782e-13,4.59264796776001e-10
"DCBLD2",3.15114863700383,3.09659551292747,0.667838092572017,4.63674586306043,3.5393713629261e-06,0.000160364752487872
"SSBP3",63.3867163846573,1.67145610259928,0.272572040516417,6.13216270983821,8.66923695295053e-10,2.6769928817617e-07
"ESYT1",1.89721712120609,3.49067898826413,0.885647220782123,3.94138761614527,8.10115897981998e-05,0.00182187378225003
"PAOX",87.7750745700105,2.60626206788964,0.509698189077561,5.11334378606757,3.16505509904112e-07,2.51652509939243e-05
"ACAP2",52.8326836275137,1.12446028489875,0.23381735763072,4.8091394766109,1.51581416545807e-06,8.56921732802993e-05
"ROBO4",16.3685521271785,1.15398908025152,0.291622301525088,3.95713590564418,7.58537786911403e-05,0.00173758730221118
"PCBP4",16.6280148080632,1.17220568165799,0.393242888658114,2.98086936971188,0.0028743137283764,0.0250871405017782
"IHH",11.3142035534884,1.19710309836865,0.427291305005955,2.801608842361,0.00508484852494737,0.0372123950246149
"DNAJB2",296.657632712609,1.64141469114579,0.239175125511446,6.86281521807852,6.75165384534357e-12,4.89455188176554e-09
"GCOG8",31.0304285180307,1.67913515309971,0.362200294754444,4.63592983610932,3.55336492749104e-06,0.000160409045298167
"ARNT2",11.3176363125055,1.77562777098341,0.446127653455092,3.98008901091837,6.888946896934e-05,0.00160490324305888
"PIK3C3",148.040675295675,1.07801011597562,0.220044029845596,4.89906550399052,9.62935403153494e-07,6.02396746622521e-05
"DCLK2",15.4005332901032,-1.45186522739962,0.336185553574151,-4.31864252334502,1.56991826937373e-05,0.000534466098114967
"ANKRD6",9.60922971321237,-1.00593955136677,0.285533858746057,-3.52301319284666,0.000426670121088414,0.00626732130189942
"MTO1",5.13108710202803,2.38478891284191,0.539991113556832,4.4163484416136,1.00382225316981e-05,0.000380113337320042
"IGF1R",16.9460435313651,2.67309430697804,0.431326427028953,6.1973812395191,5.7410326175339e-10,2.02149959938536e-07
"NUS1",14.3546085567208,1.22353449703968,0.342734971967444,3.56991435690402,0.000357097956857227,0.00545337697683825
"LOC112529933",2.15462712575445,-3.8680522852827,1.03611964181076,-3.7332100745844,0.000189054784976122,0.00346712971732996
"PGAP3",9.77692338877351,2.21653449633098,0.457149274222084,4.84860114916027,1.24335128271043e-06,7.19392544982318e-05
"PI16",3.49498284564572,-3.17948619248304,0.796101765824035,-3.993818791737,6.50175607279275e-05,0.00154517148321702
"JTB",26.4417438240062,3.63178223474965,0.51189220468629,7.09481840415086,1.29521445015667e-12,1.77358032041453e-09
"LOC121108880",1.08017228786473,2.83194583171477,1.04815320330342,2.70184341639127,0.00689562283831492,0.0461595488805368
"LOC121109184",8.51699126572231,1.38914890870802,0.471184235729715,2.94820752344711,0.00319622424072459,0.026905920452657
"ITGB2",101.123383302279,-1.36683574265888,0.305657084142579,-4.47179474505914,7.75658582165257e-06,0.000307370301176998
"C1orf131",258.480950734415,1.00590047272711,0.250926323382813,4.00874830175752,6.10414342267936e-05,0.0014779462385285
"NSD1",13.4150466112914,1.4191182279952,0.504581721031214,2.81246459957952,0.00491634348025038,0.0364725435146517
"HSCB",25.6740498190198,2.33801893931837,0.423911554529274,5.51534610070864,3.48094240175458e-08,4.42259115043541e-06
"LOC769366",9.66201214757544,1.72845074006386,0.62742647385665,2.75482596301597,0.00587233626474199,0.0412368502146327
"MHM2",22.9541423508131,1.52631969051678,0.548866411431821,2.78085825389659,0.00542154033588828,0.0389365169577431
"FGFRL1",393.765947420592,1.15051248347215,0.301363652262428,3.81768828070307,0.000134707976956235,0.00269941643578641
"COX5A",3318.71950137348,1.61008462751754,0.2829303889267,5.69074475748407,1.26486462130735e-08,1.94480371391667e-06
"BICD2",85.743285358738,2.20993125536644,0.334749810785783,6.60174011802697,4.06359417417077e-11,2.38474926678479e-08
"EXFABP",46.3236784706352,-2.33338636827754,0.512971046939529,-4.54876816576474,5.39608492748703e-06,0.000225428307275763
"WDFY3",7.83178901789775,1.41299777129556,0.464076031975955,3.04475489776807,0.00232870004420126,0.0213851708977171
"PTPRK",9.31221397495387,2.17746700831043,0.481230127460322,4.52479361548279,6.04544707300348e-06,0.000249177557617709
"PI3",295.105102677964,-2.3058640415092,0.632966163983172,-3.64294992800043,0.000269531284632244,0.00444919113101802
"IL1R2",1.42185346922682,-2.64915890828364,0.773583373824755,-3.42452927237262,0.000615865493798423,0.00822310546649162
"SLC6A8",1.24416325801729,3.10766188591875,0.936925844359853,3.31687070500445,0.000910317332517527,0.0107872603903327
"NUDT8",95.6406638715641,2.39156917413253,0.420388517170703,5.68894980821136,1.27823028908837e-08,1.94480371391667e-06
"RAB21",97.5847421685117,1.00309895789537,0.228563527979448,4.38870963693546,1.1402518758293e-05,0.000414526965124493
"PIGY",61.8908089593868,2.39941045366566,0.430595186842207,5.57231136572117,2.51381616895688e-08,3.26108110170785e-06
"DDX25",7.23587656257665,-1.01218568449953,0.323786912455957,-3.1260858470838,0.00177149830250583,0.0177063625953624
"SAFB",20.9321397375455,-1.18133686158089,0.307181759630202,-3.84572594089907,0.000120196048873345,0.00247708378982458
"CLN6",25.4376798618463,1.7976260034586,0.429347247915119,4.18688139306295,2.8281351749396e-05,0.000841882557873325
"J6367_mgt21",4266.10502286865,1.38335990943488,0.318783956160745,4.33949037490873,1.42813521469422e-05,0.000500009613235556
"FZD5",4.30128899383451,2.68293000296385,0.772004356767961,3.47527831863033,0.000510323585542455,0.00719580426274308
"SLCO3A1",20.4907820062247,1.12943970689352,0.318454790424791,3.54662495541972,0.000390199647580802,0.00584303822209696
"SIGMAR1",203.053298440632,1.0877181778712,0.300691987471124,3.61738331313419,0.00029759642126799,0.00475691088937316
"BTBD6",46.4299680613206,1.99057670589214,0.31396796382598,6.3400631122844,2.29671059318704e-10,9.13053591949584e-08
"SYTL2",5.60192177815724,1.03657896887557,0.377439953068661,2.74634139933512,0.00602640160523795,0.042102819378091
"MIB1",1.64807449010105,2.10337862803464,0.744615372622697,2.82478539306285,0.00473122930869741,0.0354453920974996
"LOC101747660",3.29153126150436,2.14344541116148,0.571399453966458,3.75122061507483,0.000175975770399545,0.00328594756727878
